23.2	-1.8	15.97676	849.589	28
23.2	-1.8	16.12201	824.5855	188
23.2	-1.8	16.12201	832.6115	55
23.2	-1.8	16.12201	849.589	44
23.2	-1.8	16.26725	824.5855	790
23.2	-1.8	16.26725	832.6115	60
23.2	-1.8	16.26725	849.589	51
23.2	-1.8	16.41249	824.5855	536
23.2	-1.8	16.41249	832.6115	146
23.2	-1.8	16.55774	824.5855	1069
23.2	-1.8	16.55774	832.6115	272
23.2	-1.8	16.55774	849.589	172
23.2	-1.8	16.70298	824.5855	1428
23.2	-1.8	16.70298	832.6115	440
23.2	-1.8	16.70298	849.589	430
23.2	-1.8	16.84822	824.5855	696
23.2	-1.8	16.84822	832.6115	374
23.2	-1.8	16.84822	849.589	389
23.2	-1.8	16.99347	824.5855	764
23.2	-1.8	16.99347	832.6115	438
23.2	-1.8	16.99347	849.589	272
23.2	-1.8	17.13871	824.5855	443
23.2	-1.8	17.13871	832.6115	567
23.2	-1.8	17.13871	849.589	307
23.2	-1.8	17.28395	824.5855	67
23.2	-1.8	17.28395	832.6115	303
23.2	-1.8	17.28395	849.589	380
23.2	-1.8	17.4292	824.5855	115
23.2	-1.8	17.4292	832.6115	306
23.2	-1.8	17.4292	849.589	167
23.2	-1.8	17.57444	824.5855	90
23.2	-1.8	17.57444	832.6115	66
23.2	-1.8	17.57444	849.589	173
23.2	-1.8	21.78649	849.589	23
23.2	-1.8	22.22222	849.589	20
23.2	-1.7	7.843138	824.5855	92
23.2	-1.7	7.843138	849.589	46
23.2	-1.7	12.05519	832.6115	58
23.2	-1.7	12.63617	832.6115	120
23.2	-1.7	13.36238	832.6115	30
23.2	-1.7	14.37909	849.589	43
23.2	-1.7	15.1053	849.589	18
23.2	-1.7	15.25055	824.5855	18
23.2	-1.7	15.39579	849.589	66
23.2	-1.7	15.54103	832.6115	20
23.2	-1.7	15.68628	832.6115	52
23.2	-1.7	15.83152	832.6115	28
23.2	-1.7	15.97676	824.5855	23
23.2	-1.7	15.97676	849.589	69
23.2	-1.7	16.12201	824.5855	150
23.2	-1.7	16.26725	824.5855	534
23.2	-1.7	16.26725	832.6115	173
23.2	-1.7	16.26725	849.589	86
23.2	-1.7	16.41249	824.5855	778
23.2	-1.7	16.41249	832.6115	283
23.2	-1.7	16.41249	849.589	56
23.2	-1.7	16.55774	824.5855	899
23.2	-1.7	16.55774	832.6115	465
23.2	-1.7	16.55774	849.589	323
23.2	-1.7	16.70298	824.5855	861
23.2	-1.7	16.70298	832.6115	623
23.2	-1.7	16.70298	849.589	441
23.2	-1.7	16.84822	824.5855	1343
23.2	-1.7	16.84822	832.6115	737
23.2	-1.7	16.84822	849.589	548
23.2	-1.7	16.99347	824.5855	599
23.2	-1.7	16.99347	832.6115	1050
23.2	-1.7	16.99347	849.589	449
23.2	-1.7	17.13871	824.5855	444
23.2	-1.7	17.13871	832.6115	592
23.2	-1.7	17.13871	849.589	455
23.2	-1.7	17.28395	824.5855	361
23.2	-1.7	17.28395	832.6115	391
23.2	-1.7	17.28395	849.589	414
23.2	-1.7	17.4292	824.5855	84
23.2	-1.7	17.4292	832.6115	267
23.2	-1.7	17.4292	849.589	134
23.2	-1.7	17.57444	824.5855	43
23.2	-1.7	17.57444	832.6115	102
23.2	-1.7	17.57444	849.589	33
23.2	-1.7	17.71968	832.6115	26
23.2	-1.7	18.15541	849.589	27
23.2	-1.6	6.390705	824.5855	64
23.2	-1.6	10.16703	832.6115	34
23.2	-1.6	10.60276	832.6115	18
23.2	-1.6	13.0719	824.5855	98
23.2	-1.6	13.21714	832.6115	55
23.2	-1.6	13.50763	832.6115	44
23.2	-1.6	13.65287	832.6115	34
23.2	-1.6	13.79811	832.6115	17
23.2	-1.6	14.23384	824.5855	19
23.2	-1.6	14.52433	832.6115	50
23.2	-1.6	15.39579	824.5855	48
23.2	-1.6	15.39579	849.589	26
23.2	-1.6	16.12201	824.5855	249
23.2	-1.6	16.12201	832.6115	58
23.2	-1.6	16.26725	824.5855	446
23.2	-1.6	16.26725	832.6115	165
23.2	-1.6	16.26725	849.589	92
23.2	-1.6	16.41249	824.5855	915
23.2	-1.6	16.41249	832.6115	206
23.2	-1.6	16.41249	849.589	83
23.2	-1.6	16.55774	824.5855	956
23.2	-1.6	16.55774	832.6115	451
23.2	-1.6	16.55774	849.589	57
23.2	-1.6	16.70298	824.5855	1172
23.2	-1.6	16.70298	832.6115	478
23.2	-1.6	16.70298	849.589	169
23.2	-1.6	16.84822	824.5855	754
23.2	-1.6	16.84822	832.6115	675
23.2	-1.6	16.84822	849.589	433
23.2	-1.6	16.99347	824.5855	725
23.2	-1.6	16.99347	832.6115	814
23.2	-1.6	16.99347	849.589	585
23.2	-1.6	17.13871	824.5855	491
23.2	-1.6	17.13871	832.6115	573
23.2	-1.6	17.13871	849.589	401
23.2	-1.6	17.28395	824.5855	244
23.2	-1.6	17.28395	832.6115	458
23.2	-1.6	17.28395	849.589	284
23.2	-1.6	17.4292	824.5855	33
23.2	-1.6	17.4292	832.6115	262
23.2	-1.6	17.4292	849.589	61
23.2	-1.6	17.57444	849.589	63
23.2	-1.6	17.71968	824.5855	70
23.2	-1.6	17.71968	849.589	20
23.2	-1.6	17.86492	832.6115	35
23.2	-1.6	20.76979	832.6115	26
23.2	-1.5	12.63617	849.589	45
23.2	-1.5	13.0719	832.6115	18
23.2	-1.5	15.83152	824.5855	40
23.2	-1.5	15.83152	832.6115	4
23.2	-1.5	15.97676	849.589	18
23.2	-1.5	16.12201	824.5855	191
23.2	-1.5	16.12201	832.6115	48
23.2	-1.5	16.26725	824.5855	394
23.2	-1.5	16.26725	832.6115	37
23.2	-1.5	16.41249	824.5855	957
23.2	-1.5	16.41249	832.6115	419
23.2	-1.5	16.41249	849.589	18
23.2	-1.5	16.55774	824.5855	1120
23.2	-1.5	16.55774	832.6115	419
23.2	-1.5	16.55774	849.589	94
23.2	-1.5	16.70298	824.5855	1201
23.2	-1.5	16.70298	832.6115	358
23.2	-1.5	16.70298	849.589	350
23.2	-1.5	16.84822	824.5855	1530
23.2	-1.5	16.84822	832.6115	875
23.2	-1.5	16.84822	849.589	489
23.2	-1.5	16.99347	824.5855	656
23.2	-1.5	16.99347	832.6115	467
23.2	-1.5	16.99347	849.589	260
23.2	-1.5	17.13871	824.5855	561
23.2	-1.5	17.13871	832.6115	933
23.2	-1.5	17.13871	849.589	450
23.2	-1.5	17.28395	824.5855	230
23.2	-1.5	17.28395	832.6115	479
23.2	-1.5	17.28395	849.589	174
23.2	-1.5	17.4292	832.6115	235
23.2	-1.5	17.4292	849.589	45
23.2	-1.5	17.57444	824.5855	76
23.2	-1.5	17.57444	832.6115	52
23.2	-1.5	17.57444	849.589	103
23.2	-1.5	17.71968	832.6115	18
23.2	-1.5	18.15541	824.5855	38
23.2	-1.5	19.02687	824.5855	24
23.2	-1.5	20.4793	849.589	20
23.2	-1.5	21.49601	824.5855	36
23.2	-1.5	25.41758	824.5855	37
23.2	-1.5	25.56282	824.5855	37
23.2	-1.5	25.70806	824.5855	37
23.2	-1.5	25.85331	824.5855	37
23.2	-1.5	25.99855	824.5855	37
23.2	-1.5	26.14379	824.5855	37
23.2	-1.5	26.28904	824.5855	37
23.2	-1.5	26.43428	824.5855	37
23.2	-1.5	26.57952	824.5855	37
23.2	-1.5	26.72477	824.5855	37
23.2	-1.5	26.87001	824.5855	37
23.2	-1.5	27.01525	824.5855	37
23.2	-1.5	27.16049	824.5855	37
23.2	-1.5	27.30574	824.5855	37
23.2	-1.5	27.45098	824.5855	37
23.2	-1.5	27.59622	824.5855	37
23.2	-1.5	27.74147	824.5855	37
23.2	-1.5	27.88671	824.5855	37
23.2	-1.5	28.03195	824.5855	37
23.2	-1.5	28.1772	824.5855	37
23.2	-1.5	28.32244	824.5855	37
23.2	-1.5	28.46768	824.5855	37
23.2	-1.5	28.61293	824.5855	37
23.2	-1.5	28.75817	824.5855	37
23.2	-1.5	28.90341	824.5855	37
23.2	-1.4	0	824.5855	37
23.2	-1.4	0.1452433	824.5855	37
23.2	-1.4	0.2904866	824.5855	37
23.2	-1.4	11.03849	824.5855	19
23.2	-1.4	11.61946	849.589	34
23.2	-1.4	14.81482	832.6115	56
23.2	-1.4	14.96006	849.589	35
23.2	-1.4	15.1053	824.5855	60
23.2	-1.4	15.83152	824.5855	70
23.2	-1.4	15.83152	832.6115	39
23.2	-1.4	15.97676	824.5855	20
23.2	-1.4	16.12201	824.5855	136
23.2	-1.4	16.12201	832.6115	65
23.2	-1.4	16.12201	849.589	17
23.2	-1.4	16.26725	824.5855	468
23.2	-1.4	16.26725	832.6115	85
23.2	-1.4	16.26725	849.589	54
23.2	-1.4	16.41249	824.5855	974
23.2	-1.4	16.41249	832.6115	180
23.2	-1.4	16.41249	849.589	168
23.2	-1.4	16.55774	824.5855	932
23.2	-1.4	16.55774	832.6115	303
23.2	-1.4	16.55774	849.589	113
23.2	-1.4	16.70298	824.5855	1196
23.2	-1.4	16.70298	832.6115	531
23.2	-1.4	16.70298	849.589	434
23.2	-1.4	16.84822	824.5855	898
23.2	-1.4	16.84822	832.6115	868
23.2	-1.4	16.84822	849.589	372
23.2	-1.4	16.99347	824.5855	806
23.2	-1.4	16.99347	832.6115	359
23.2	-1.4	16.99347	849.589	299
23.2	-1.4	17.13871	824.5855	702
23.2	-1.4	17.13871	832.6115	547
23.2	-1.4	17.13871	849.589	647
23.2	-1.4	17.28395	824.5855	103
23.2	-1.4	17.28395	832.6115	461
23.2	-1.4	17.28395	849.589	260
23.2	-1.4	17.4292	824.5855	25
23.2	-1.4	17.4292	832.6115	202
23.2	-1.4	17.4292	849.589	57
23.2	-1.4	17.57444	832.6115	116
23.2	-1.4	17.57444	849.589	91
23.2	-1.4	17.71968	832.6115	28
23.2	-1.4	17.86492	849.589	42
23.2	-1.4	18.88163	832.6115	25
23.2	-1.4	21.49601	849.589	31
23.2	-1.4	24.11039	824.5855	31
23.2	-1.3	7.697894	849.589	20
23.2	-1.3	11.61946	849.589	29
23.2	-1.3	12.63617	824.5855	39
23.2	-1.3	14.0886	824.5855	119
23.2	-1.3	14.0886	832.6115	41
23.2	-1.3	14.52433	849.589	58
23.2	-1.3	14.66957	832.6115	17
23.2	-1.3	15.68628	832.6115	27
23.2	-1.3	15.83152	849.589	10
23.2	-1.3	15.97676	824.5855	27
23.2	-1.3	15.97676	849.589	18
23.2	-1.3	16.12201	824.5855	108
23.2	-1.3	16.12201	832.6115	49
23.2	-1.3	16.12201	849.589	40
23.2	-1.3	16.26725	824.5855	395
23.2	-1.3	16.26725	849.589	69
23.2	-1.3	16.41249	824.5855	668
23.2	-1.3	16.41249	832.6115	92
23.2	-1.3	16.41249	849.589	88
23.2	-1.3	16.55774	824.5855	734
23.2	-1.3	16.55774	832.6115	64
23.2	-1.3	16.55774	849.589	116
23.2	-1.3	16.70298	824.5855	1030
23.2	-1.3	16.70298	832.6115	316
23.2	-1.3	16.70298	849.589	81
23.2	-1.3	16.84822	824.5855	513
23.2	-1.3	16.84822	832.6115	412
23.2	-1.3	16.84822	849.589	241
23.2	-1.3	16.99347	824.5855	847
23.2	-1.3	16.99347	832.6115	222
23.2	-1.3	16.99347	849.589	246
23.2	-1.3	17.13871	824.5855	246
23.2	-1.3	17.13871	832.6115	498
23.2	-1.3	17.13871	849.589	177
23.2	-1.3	17.28395	824.5855	73
23.2	-1.3	17.28395	832.6115	250
23.2	-1.3	17.28395	849.589	278
23.2	-1.3	17.4292	824.5855	21
23.2	-1.3	17.4292	832.6115	23
23.2	-1.3	17.4292	849.589	123
23.2	-1.3	17.57444	824.5855	23
23.2	-1.3	17.57444	832.6115	109
23.2	-1.3	17.57444	849.589	33
23.2	-1.3	17.71968	849.589	31
23.2	-1.3	18.15541	824.5855	21
23.2	-1.3	18.59114	824.5855	9
23.2	-1.3	18.88163	849.589	32
23.2	-1.2	8.85984	824.5855	51
23.2	-1.2	9.876543	832.6115	31
23.2	-1.2	10.748	849.589	20
23.2	-1.2	10.89325	832.6115	51
23.2	-1.2	13.50763	832.6115	30
23.2	-1.2	15.25055	849.589	35
23.2	-1.2	15.83152	824.5855	24
23.2	-1.2	15.97676	832.6115	82
23.2	-1.2	16.12201	824.5855	94
23.2	-1.2	16.26725	824.5855	334
23.2	-1.2	16.26725	832.6115	20
23.2	-1.2	16.26725	849.589	47
23.2	-1.2	16.41249	824.5855	325
23.2	-1.2	16.41249	832.6115	129
23.2	-1.2	16.41249	849.589	246
23.2	-1.2	16.55774	824.5855	586
23.2	-1.2	16.55774	832.6115	178
23.2	-1.2	16.55774	849.589	99
23.2	-1.2	16.70298	824.5855	707
23.2	-1.2	16.70298	832.6115	228
23.2	-1.2	16.70298	849.589	115
23.2	-1.2	16.84822	824.5855	556
23.2	-1.2	16.84822	832.6115	331
23.2	-1.2	16.84822	849.589	360
23.2	-1.2	16.99347	824.5855	336
23.2	-1.2	16.99347	832.6115	504
23.2	-1.2	16.99347	849.589	165
23.2	-1.2	17.13871	824.5855	207
23.2	-1.2	17.13871	832.6115	437
23.2	-1.2	17.13871	849.589	198
23.2	-1.2	17.28395	824.5855	223
23.2	-1.2	17.28395	832.6115	47
23.2	-1.2	17.28395	849.589	161
23.2	-1.2	17.4292	832.6115	192
23.2	-1.2	17.57444	832.6115	42
23.2	-1.2	19.17211	832.6115	26
23.2	-1.2	20.91503	832.6115	18
23.2	-1.1	13.79811	824.5855	108
23.2	-1.1	14.52433	832.6115	82
23.2	-1.1	15.83152	824.5855	39
23.2	-1.1	15.97676	824.5855	43
23.2	-1.1	16.12201	824.5855	166
23.2	-1.1	16.12201	832.6115	26
23.2	-1.1	16.12201	849.589	21
23.2	-1.1	16.26725	824.5855	396
23.2	-1.1	16.26725	832.6115	36
23.2	-1.1	16.26725	849.589	30
23.2	-1.1	16.41249	824.5855	883
23.2	-1.1	16.41249	832.6115	160
23.2	-1.1	16.41249	849.589	132
23.2	-1.1	16.55774	824.5855	993
23.2	-1.1	16.55774	832.6115	177
23.2	-1.1	16.55774	849.589	180
23.2	-1.1	16.70298	824.5855	883
23.2	-1.1	16.70298	832.6115	415
23.2	-1.1	16.70298	849.589	215
23.2	-1.1	16.84822	824.5855	1284
23.2	-1.1	16.84822	832.6115	438
23.2	-1.1	16.84822	849.589	259
23.2	-1.1	16.99347	824.5855	522
23.2	-1.1	16.99347	832.6115	214
23.2	-1.1	16.99347	849.589	493
23.2	-1.1	17.13871	824.5855	577
23.2	-1.1	17.13871	832.6115	89
23.2	-1.1	17.13871	849.589	105
23.2	-1.1	17.28395	824.5855	155
23.2	-1.1	17.28395	832.6115	408
23.2	-1.1	17.28395	849.589	229
23.2	-1.1	17.4292	824.5855	200
23.2	-1.1	17.4292	832.6115	199
23.2	-1.1	17.4292	849.589	94
23.2	-1.1	17.71968	832.6115	86
23.2	-1.1	18.4459	824.5855	65
23.2	-1.1	19.02687	849.589	35
23.2	-1.1	19.89833	832.6115	22
23.2	-1.1	20.33406	832.6115	32
23.2	-1	7.843138	849.589	28
23.2	-1	13.36238	832.6115	20
23.2	-1	14.66957	832.6115	20
23.2	-1	15.39579	849.589	33
23.2	-1	15.68628	832.6115	37
23.2	-1	15.83152	824.5855	56
23.2	-1	15.97676	824.5855	20
23.2	-1	16.12201	824.5855	222
23.2	-1	16.12201	832.6115	34
23.2	-1	16.26725	824.5855	119
23.2	-1	16.26725	832.6115	34
23.2	-1	16.41249	824.5855	851
23.2	-1	16.41249	832.6115	130
23.2	-1	16.41249	849.589	48
23.2	-1	16.55774	824.5855	902
23.2	-1	16.55774	832.6115	207
23.2	-1	16.55774	849.589	83
23.2	-1	16.70298	824.5855	502
23.2	-1	16.70298	832.6115	201
23.2	-1	16.70298	849.589	172
23.2	-1	16.84822	824.5855	938
23.2	-1	16.84822	832.6115	434
23.2	-1	16.84822	849.589	287
23.2	-1	16.99347	824.5855	623
23.2	-1	16.99347	832.6115	598
23.2	-1	16.99347	849.589	181
23.2	-1	17.13871	824.5855	450
23.2	-1	17.13871	832.6115	209
23.2	-1	17.13871	849.589	195
23.2	-1	17.28395	824.5855	149
23.2	-1	17.28395	832.6115	333
23.2	-1	17.28395	849.589	123
23.2	-1	17.4292	824.5855	127
23.2	-1	17.4292	832.6115	65
23.2	-1	17.4292	849.589	45
23.2	-1	17.57444	832.6115	24
23.2	-1	17.57444	849.589	67
23.2	-1	17.71968	824.5855	2
23.2	-1	17.71968	849.589	52
23.2	-1	18.30065	832.6115	24
23.2	-1	18.73638	849.589	19
23.2	-1	18.88163	832.6115	33
23.2	-1	19.31736	832.6115	28
23.2	-0.9	6.681191	824.5855	28
23.2	-0.9	11.90995	832.6115	39
23.2	-0.9	14.0886	824.5855	22
23.2	-0.9	15.39579	824.5855	126
23.2	-0.9	15.97676	824.5855	136
23.2	-0.9	15.97676	849.589	29
23.2	-0.9	16.12201	824.5855	124
23.2	-0.9	16.12201	832.6115	29
23.2	-0.9	16.26725	824.5855	397
23.2	-0.9	16.26725	832.6115	20
23.2	-0.9	16.26725	849.589	86
23.2	-0.9	16.41249	824.5855	809
23.2	-0.9	16.41249	832.6115	292
23.2	-0.9	16.41249	849.589	158
23.2	-0.9	16.55774	824.5855	1219
23.2	-0.9	16.55774	832.6115	237
23.2	-0.9	16.55774	849.589	357
23.2	-0.9	16.70298	824.5855	1270
23.2	-0.9	16.70298	832.6115	447
23.2	-0.9	16.70298	849.589	343
23.2	-0.9	16.84822	824.5855	951
23.2	-0.9	16.84822	832.6115	1072
23.2	-0.9	16.84822	849.589	469
23.2	-0.9	16.99347	824.5855	673
23.2	-0.9	16.99347	832.6115	657
23.2	-0.9	16.99347	849.589	421
23.2	-0.9	17.13871	824.5855	865
23.2	-0.9	17.13871	832.6115	677
23.2	-0.9	17.13871	849.589	655
23.2	-0.9	17.28395	824.5855	257
23.2	-0.9	17.28395	832.6115	421
23.2	-0.9	17.28395	849.589	391
23.2	-0.9	17.4292	824.5855	70
23.2	-0.9	17.4292	832.6115	135
23.2	-0.9	17.4292	849.589	119
23.2	-0.9	17.57444	824.5855	144
23.2	-0.9	17.57444	832.6115	192
23.2	-0.9	17.57444	849.589	29
23.2	-0.9	17.71968	849.589	65
23.2	-0.9	22.51271	832.6115	37
23.2	-0.9	23.09368	849.589	41
23.2	-0.9	24.54612	832.6115	100
23.2	-0.9	24.69136	832.6115	100
23.2	-0.9	24.8366	832.6115	100
23.2	-0.9	24.98185	832.6115	100
23.2	-0.8	6.681191	824.5855	41
23.2	-0.8	6.826435	824.5855	41
23.2	-0.8	6.971678	824.5855	41
23.2	-0.8	14.52433	849.589	73
23.2	-0.8	15.25055	824.5855	46
23.2	-0.8	15.25055	832.6115	41
23.2	-0.8	15.39579	824.5855	37
23.2	-0.8	15.83152	824.5855	25
23.2	-0.8	15.97676	824.5855	67
23.2	-0.8	15.97676	832.6115	51
23.2	-0.8	16.12201	824.5855	207
23.2	-0.8	16.12201	832.6115	37
23.2	-0.8	16.12201	849.589	70
23.2	-0.8	16.26725	824.5855	643
23.2	-0.8	16.26725	832.6115	37
23.2	-0.8	16.26725	849.589	91
23.2	-0.8	16.41249	824.5855	793
23.2	-0.8	16.41249	832.6115	178
23.2	-0.8	16.41249	849.589	116
23.2	-0.8	16.55774	824.5855	1157
23.2	-0.8	16.55774	832.6115	349
23.2	-0.8	16.55774	849.589	128
23.2	-0.8	16.70298	824.5855	1321
23.2	-0.8	16.70298	832.6115	649
23.2	-0.8	16.70298	849.589	269
23.2	-0.8	16.84822	824.5855	766
23.2	-0.8	16.84822	832.6115	516
23.2	-0.8	16.84822	849.589	387
23.2	-0.8	16.99347	824.5855	912
23.2	-0.8	16.99347	832.6115	724
23.2	-0.8	16.99347	849.589	325
23.2	-0.8	17.13871	824.5855	355
23.2	-0.8	17.13871	832.6115	869
23.2	-0.8	17.13871	849.589	424
23.2	-0.8	17.28395	824.5855	129
23.2	-0.8	17.28395	832.6115	402
23.2	-0.8	17.28395	849.589	339
23.2	-0.8	17.4292	824.5855	82
23.2	-0.8	17.4292	832.6115	217
23.2	-0.8	17.4292	849.589	248
23.2	-0.8	17.57444	832.6115	26
23.2	-0.8	17.57444	849.589	112
23.2	-0.8	18.01017	832.6115	31
23.2	-0.8	18.30065	832.6115	20
23.2	-0.8	18.59114	849.589	35
23.2	-0.8	20.04357	824.5855	30
23.2	-0.7	7.843138	849.589	27
23.2	-0.7	8.133624	832.6115	6
23.2	-0.7	8.714598	849.589	37
23.2	-0.7	13.50763	824.5855	91
23.2	-0.7	14.23384	824.5855	29
23.2	-0.7	15.97676	824.5855	17
23.2	-0.7	16.12201	824.5855	221
23.2	-0.7	16.12201	832.6115	33
23.2	-0.7	16.12201	849.589	20
23.2	-0.7	16.26725	824.5855	658
23.2	-0.7	16.26725	849.589	77
23.2	-0.7	16.41249	824.5855	766
23.2	-0.7	16.41249	832.6115	107
23.2	-0.7	16.41249	849.589	82
23.2	-0.7	16.55774	824.5855	809
23.2	-0.7	16.55774	832.6115	390
23.2	-0.7	16.55774	849.589	208
23.2	-0.7	16.70298	824.5855	1499
23.2	-0.7	16.70298	832.6115	643
23.2	-0.7	16.70298	849.589	330
23.2	-0.7	16.84822	824.5855	1094
23.2	-0.7	16.84822	832.6115	567
23.2	-0.7	16.84822	849.589	544
23.2	-0.7	16.99347	824.5855	885
23.2	-0.7	16.99347	832.6115	799
23.2	-0.7	16.99347	849.589	702
23.2	-0.7	17.13871	824.5855	509
23.2	-0.7	17.13871	832.6115	427
23.2	-0.7	17.13871	849.589	352
23.2	-0.7	17.28395	824.5855	44
23.2	-0.7	17.28395	832.6115	325
23.2	-0.7	17.28395	849.589	171
23.2	-0.7	17.4292	824.5855	48
23.2	-0.7	17.4292	832.6115	249
23.2	-0.7	17.4292	849.589	229
23.2	-0.7	17.57444	832.6115	62
23.2	-0.7	17.57444	849.589	58
23.2	-0.7	18.15541	824.5855	86
23.2	-0.7	18.15541	832.6115	38
23.2	-0.7	18.88163	832.6115	33
23.2	-0.7	21.06028	824.5855	25
23.2	-0.7	25.85331	832.6115	26
23.2	-0.6	7.116921	849.589	28
23.2	-0.6	7.262164	849.589	28
23.2	-0.6	7.697894	849.589	27
23.2	-0.6	9.150327	849.589	17
23.2	-0.6	10.16703	849.589	37
23.2	-0.6	10.60276	849.589	28
23.2	-0.6	11.32898	824.5855	26
23.2	-0.6	12.20044	832.6115	27
23.2	-0.6	12.63617	849.589	42
23.2	-0.6	13.50763	824.5855	35
23.2	-0.6	13.50763	832.6115	27
23.2	-0.6	15.39579	849.589	43
23.2	-0.6	15.83152	824.5855	53
23.2	-0.6	15.83152	832.6115	51
23.2	-0.6	15.83152	849.589	19
23.2	-0.6	15.97676	824.5855	60
23.2	-0.6	15.97676	849.589	18
23.2	-0.6	16.12201	824.5855	212
23.2	-0.6	16.26725	824.5855	498
23.2	-0.6	16.26725	832.6115	116
23.2	-0.6	16.26725	849.589	60
23.2	-0.6	16.41249	824.5855	872
23.2	-0.6	16.41249	832.6115	199
23.2	-0.6	16.41249	849.589	168
23.2	-0.6	16.55774	824.5855	1647
23.2	-0.6	16.55774	832.6115	433
23.2	-0.6	16.55774	849.589	324
23.2	-0.6	16.70298	824.5855	1113
23.2	-0.6	16.70298	832.6115	501
23.2	-0.6	16.70298	849.589	304
23.2	-0.6	16.84822	824.5855	1246
23.2	-0.6	16.84822	832.6115	643
23.2	-0.6	16.84822	849.589	564
23.2	-0.6	16.99347	824.5855	603
23.2	-0.6	16.99347	832.6115	725
23.2	-0.6	16.99347	849.589	511
23.2	-0.6	17.13871	824.5855	524
23.2	-0.6	17.13871	832.6115	1055
23.2	-0.6	17.13871	849.589	495
23.2	-0.6	17.28395	824.5855	189
23.2	-0.6	17.28395	832.6115	305
23.2	-0.6	17.28395	849.589	372
23.2	-0.6	17.4292	824.5855	30
23.2	-0.6	17.4292	832.6115	148
23.2	-0.6	17.4292	849.589	136
23.2	-0.6	17.57444	849.589	27
23.2	-0.6	17.71968	832.6115	30
23.2	-0.6	17.71968	849.589	10
23.2	-0.6	19.4626	832.6115	31
23.2	-0.6	19.75309	849.589	60
23.2	-0.6	25.85331	849.589	18
23.2	-0.5	10.31227	824.5855	26
23.2	-0.5	14.23384	824.5855	33
23.2	-0.5	14.52433	849.589	37
23.2	-0.5	14.66957	832.6115	19
23.2	-0.5	14.81482	824.5855	31
23.2	-0.5	15.1053	832.6115	154
23.2	-0.5	15.25055	824.5855	29
23.2	-0.5	15.97676	824.5855	82
23.2	-0.5	16.12201	824.5855	118
23.2	-0.5	16.26725	824.5855	402
23.2	-0.5	16.26725	832.6115	85
23.2	-0.5	16.26725	849.589	50
23.2	-0.5	16.41249	824.5855	896
23.2	-0.5	16.41249	832.6115	255
23.2	-0.5	16.41249	849.589	28
23.2	-0.5	16.55774	824.5855	1328
23.2	-0.5	16.55774	832.6115	327
23.2	-0.5	16.55774	849.589	222
23.2	-0.5	16.70298	824.5855	1052
23.2	-0.5	16.70298	832.6115	589
23.2	-0.5	16.70298	849.589	387
23.2	-0.5	16.84822	824.5855	1161
23.2	-0.5	16.84822	832.6115	641
23.2	-0.5	16.84822	849.589	500
23.2	-0.5	16.99347	824.5855	676
23.2	-0.5	16.99347	832.6115	724
23.2	-0.5	16.99347	849.589	525
23.2	-0.5	17.13871	824.5855	455
23.2	-0.5	17.13871	832.6115	385
23.2	-0.5	17.13871	849.589	385
23.2	-0.5	17.28395	824.5855	165
23.2	-0.5	17.28395	832.6115	501
23.2	-0.5	17.28395	849.589	463
23.2	-0.5	17.4292	824.5855	67
